303,Jehonville Air Base,49.891700744628906,5.2238898277282715,,EBBX,airport,OurAirports
304,Brussels South Charleroi Airport,50.459202,4.45382,CRL,EBCI,airport,OurAirports
305,Chièvres Air Base,50.575801849365234,3.8310000896453857,,EBCV,airport,OurAirports
306,Koksijde Air Base,51.090301513671875,2.652780055999756,,EBFN,airport,OurAirports
307,Florennes Air Base,50.2433013916,4.64583015442,,EBFS,airport,OurAirports
308,Wevelgem Airport,50.817199707,3.20472002029,KJK,EBKT,airport,OurAirports
309,Liège Airport,50.63740158081055,5.443220138549805,LGG,EBLG,airport,OurAirports
310,Ostend-Bruges International Airport,51.198898315399994,2.8622200489,OST,EBOS,airport,OurAirports
311,Zutendaal Air Base,50.9474983215332,5.590559959411621,,EBSL,airport,OurAirports
312,Limburg Regional Airport,50.791900634799994,5.20167016983,,EBST,airport,OurAirports
313,Saint Hubert Air Base,50.034400939941406,5.440810203552246,,EBSU,airport,OurAirports
314,Ursel Air Base,51.14419937133789,3.475559949874878,,EBUL,airport,OurAirports
315,Weelde Air Base,51.394798278808594,4.9601898193359375,,EBWE,airport,OurAirports
316,Zoersel (Oostmalle) Airfield,51.264702,4.75333,OBL,EBZR,airport,OurAirports
317,Bautzen Airport,51.19361114501953,14.519721984863281,,EDAB,airport,OurAirports
318,Altenburg-Nobitz Airport,50.981945,12.506389,AOC,EDAC,airport,OurAirports
319,Dessau Airport,51.831693541,12.1909618378,,EDAD,airport,OurAirports
320,Eisenhüttenstadt Airport,52.195856,14.58753,,EDAE,airport,OurAirports
322,Großenhain Airport,51.30805587768555,13.555556297302246,,EDAK,airport,OurAirports
323,Merseburg Airport,51.3630556,11.9408333,,EDAM,airport,OurAirports
324,Halle-Oppin Airport,51.552223,12.053889,,EDAQ,airport,OurAirports
325,Riesa-Göhlis Airport,51.2936096191,13.3561105728,IES,EDAU,airport,OurAirports
326,Rechlin-Lärz Airport,53.306388855,12.7522220612,REB,EDAX,airport,OurAirports
327,Strausberg Airport,52.5805549621582,13.916666984558105,,EDAY,airport,OurAirports
328,Schönhagen Airport,52.203609,13.156389,QXH,EDAZ,airport,OurAirports
329,Barth Airport,54.338253,12.710515,BBH,EDBH,airport,OurAirports
330,Jena-Schöngleina Airport,50.915279388427734,11.714444160461426,,EDBJ,airport,OurAirports
331,Kyritz Airport,52.918888092041016,12.425277709960938,,EDBK,airport,OurAirports
332,Magdeburg City Airport,52.073612,11.626389,ZMG,EDBM,airport,OurAirports
333,Rothenburg/Görlitz Airport,51.36333465576172,14.949999809265137,,EDBR,airport,OurAirports
334,Anklam Airport,53.83277893066406,13.668610572814941,,EDCA,airport,OurAirports
335,Cottbus-Drewitz Airport,51.889442,14.531944,CBU,EDCD,airport,OurAirports
336,Kamenz Airport,51.29694366455078,14.1274995803833,,EDCM,airport,OurAirports
337,Berlin-Schönefeld Airport,52.380001,13.5225,SXF,EDDB,airport,OurAirports
338,Dresden Airport,51.1328010559082,13.767200469970703,DRS,EDDC,airport,OurAirports
339,Erfurt Airport,50.979801177978516,10.958100318908691,ERF,EDDE,airport,OurAirports
340,Frankfurt am Main Airport,50.033333,8.570556,FRA,EDDF,airport,OurAirports
341,Münster Osnabrück Airport,52.134601593,7.68483018875,FMO,EDDG,airport,OurAirports
342,Hamburg Airport,53.630401611328,9.9882297515869,HAM,EDDH,airport,OurAirports
343,Berlin-Tempelhof International Airport,52.472999572753906,13.403900146484375,THF,EDDI,airport,OurAirports
344,Cologne Bonn Airport,50.8658981323,7.1427397728,CGN,EDDK,airport,OurAirports
345,Düsseldorf Airport,51.289501,6.76678,DUS,EDDL,airport,OurAirports
346,Munich Airport,48.353802,11.7861,MUC,EDDM,airport,OurAirports
347,Nuremberg Airport,49.498699,11.078056,NUE,EDDN,airport,OurAirports
348,Leipzig/Halle Airport,51.423889,12.236389,LEJ,EDDP,airport,OurAirports
349,Saarbrücken Airport,49.214599609400004,7.10950994492,SCN,EDDR,airport,OurAirports
350,Stuttgart Airport,48.689899444599995,9.22196006775,STR,EDDS,airport,OurAirports
351,Berlin-Tegel Airport,52.5597,13.2877,TXL,EDDT,airport,OurAirports
352,Hannover Airport,52.461101532,9.685079574580001,HAJ,EDDV,airport,OurAirports
353,Bremen Airport,53.0475006104,8.78666973114,BRE,EDDW,airport,OurAirports
354,Frankfurt-Egelsbach Airport,49.959999,8.645833,QEF,EDFE,airport,OurAirports
355,Frankfurt-Hahn Airport,49.9487,7.26389,HHN,EDFH,airport,OurAirports
356,Mannheim-City Airport,49.473057,8.514167,MHG,EDFM,airport,OurAirports
357,Allendorf/Eder Airport,51.03499984741211,8.680832862854004,,EDFQ,airport,OurAirports
358,Worms Airport,49.606945,8.368333,,EDFV,airport,OurAirports
359,Mainz-Finthen Airport,49.967499,8.147222,,EDFZ,airport,OurAirports
360,Eisenach-Kindel Airport,50.991604,10.47973,EIB,EDGE,airport,OurAirports
361,Siegerland Airport,50.707698822021484,8.082969665527344,SGE,EDGS,airport,OurAirports
362,Hamburg-Finkenwerder Airport,53.5352783203125,9.835556030273438,XFW,EDHI,airport,OurAirports
363,Kiel-Holtenau Airport,54.37944412231445,10.145277976989746,KEL,EDHK,airport,OurAirports
364,Lübeck Blankensee Airport,53.8054008484,10.7192001343,LBC,EDHL,airport,OurAirports
365,Flugplatz Dahlemer Binz,50.405555725,6.5288891792,,EDKV,airport,OurAirports
366,Meinerzhagen Airport,51.099998474121094,7.599999904632568,,EDKZ,airport,OurAirports
367,Arnsberg-Menden Airport,51.483890533447266,7.8983330726623535,,EDLA,airport,OurAirports
368,Essen Mulheim Airport,51.40230178833008,6.9373297691345215,ESS,EDLE,airport,OurAirports
369,Bielefeld Airport,51.964722,8.544444,BFE,EDLI,airport,OurAirports
370,Mönchengladbach Airport,51.230278,6.504444,MGL,EDLN,airport,OurAirports
371,Paderborn Lippstadt Airport,51.614101409899995,8.616319656369999,PAD,EDLP,airport,OurAirports
372,Stadtlohn-Vreden Airport,51.99583435058594,6.8405561447143555,,EDLS,airport,OurAirports
373,Dortmund Airport,51.51829910279999,7.61223983765,DTM,EDLW,airport,OurAirports
374,Augsburg Airport,48.425278,10.931667,AGB,EDMA,airport,OurAirports
375,Biberach a.d. Riß Airport,48.11111068725586,9.762778282165527,,EDMB,airport,OurAirports
376,Eggenfelden Airport,48.39611053466797,12.723610877990723,,EDME,airport,OurAirports
377,Mindelheim-Mattsies Airport,48.1069450378418,10.524999618530273,,EDMN,airport,OurAirports
378,Oberpfaffenhofen Airport,48.081402,11.2831,OBF,EDMO,airport,OurAirports
379,Straubing Airport,48.90083312988281,12.516667366027832,RBM,EDMS,airport,OurAirports
380,Vilshofen Airport,48.6349983215332,13.195555686950684,,EDMV,airport,OurAirports
381,Leutkirch-Unterzeil Airport,47.858890533447266,10.014166831970215,,EDNL,airport,OurAirports
382,Friedrichshafen Airport,47.671298980699994,9.51148986816,FDH,EDNY,airport,OurAirports
383,Schwerin Parchim Airport,53.426998,11.7834,SZW,EDOP,airport,OurAirports
384,Stendal-Borstel Airport,52.62888717651367,11.818611145019531,,EDOV,airport,OurAirports
385,Aalen-Heidenheim/Elchingen Airport,48.77777862548828,10.264721870422363,,EDPA,airport,OurAirports
386,Bayreuth Airport,49.985001,11.64,BYU,EDQD,airport,OurAirports
387,Burg Feuerstein Airport,49.794166564941,11.133610725403,URD,EDQE,airport,OurAirports
388,Hof-Plauen Airport,50.288612365722656,11.856389045715332,HOQ,EDQM,airport,OurAirports
389,Haßfurt-Schweinfurt Airport,50.0180549621582,10.529443740844727,,EDQT,airport,OurAirports
390,Koblenz-Winningen Airport,50.325558,7.528611,,EDRK,airport,OurAirports
391,Trier-Föhren Airport,49.863888,6.7875,,EDRT,airport,OurAirports
392,Speyer Airport,49.304722,8.451389,,EDRY,airport,OurAirports
393,Zweibrücken Airport,49.2094,7.40056,ZQW,EDRZ,airport,OurAirports
394,Donaueschingen-Villingen Airport,47.97333145139999,8.52222156525,ZQL,EDTD,airport,OurAirports
395,Freiburg i. Br. Airport,48.022777557400005,7.83249998093,,EDTF,airport,OurAirports
396,Mengen-Hohentengen Airport,48.053890228271484,9.372777938842773,,EDTM,airport,OurAirports
397,Adolf Würth Airport,49.1183319092,9.783888816829998,,EDTY,airport,OurAirports
398,Finsterwalde/Schacksdorf Airport,51.607498,13.743611,,EDUS,airport,OurAirports
399,Braunschweig-Wolfsburg Airport,52.319199,10.5561,BWE,EDVE,airport,OurAirports
400,Kassel-Calden Airport,51.417273,9.384967,KSF,EDVK,airport,OurAirports
401,Hildesheim Airport,52.18138885498047,9.946389198303223,,EDVM,airport,OurAirports
402,Bremerhaven Airport,53.506943,8.572778,BRV,EDWB,airport,OurAirports
403,Emden Airport,53.391109,7.2275,EME,EDWE,airport,OurAirports
404,Leer-Papenburg Airport,53.271942138671875,7.441667079925537,,EDWF,airport,OurAirports
405,Wilhelmshaven-Mariensiel Airport,53.502220153808594,8.05222225189209,WVN,EDWI,airport,OurAirports
406,Borkum Airport,53.59639,6.709167,BMK,EDWR,airport,OurAirports
407,Norderney Airport,53.70694351196289,7.230000019073486,NRD,EDWY,airport,OurAirports
408,Flensburg-Schäferhaus Airport,54.77333450317383,9.378889083862305,FLF,EDXF,airport,OurAirports
409,Rendsburg-Schachtholm Airport,54.220001220703125,9.599444389343262,,EDXR,airport,OurAirports
410,Westerland Sylt Airport,54.9132003784,8.34047031403,GWT,EDXW,airport,OurAirports
411,Ämari Air Base,59.26029968261719,24.208499908447266,,EEEI,airport,OurAirports
412,Kärdla Airport,58.99079895019531,22.830699920654297,KDL,EEKA,airport,OurAirports
413,Kuressaare Airport,58.22990036010742,22.50950050354004,URE,EEKE,airport,OurAirports
414,Pärnu Airport,58.41899871826172,24.47279930114746,EPU,EEPU,airport,OurAirports
415,Lennart Meri Tallinn Airport,59.41329956049999,24.832799911499997,TLL,EETN,airport,OurAirports
416,Tartu Airport,58.3074989319,26.690399169900004,TAY,EETU,airport,OurAirports
417,Enontekio Airport,68.362602233887,23.424299240112,ENF,EFET,airport,OurAirports
418,Eura Airport,61.1161003112793,22.201400756835938,,EFEU,airport,OurAirports
419,Halli Airport,61.856039,24.786686,KEV,EFHA,airport,OurAirports
420,Helsinki Malmi Airport,60.254600524902344,25.042800903320312,HEM,EFHF,airport,OurAirports
421,Helsinki Vantaa Airport,60.317199707031,24.963300704956,HEL,EFHK,airport,OurAirports
422,Hameenkyro Airport,61.689701080322266,23.073699951171875,,EFHM,airport,OurAirports
423,Hanko Airport,59.848899841308594,23.083599090576172,,EFHN,airport,OurAirports
424,Hyvinkää Airfield,60.6543998718,24.8810997009,HYV,EFHV,airport,OurAirports
425,Kiikala Airport,60.4625015259,23.6525001526,,EFIK,airport,OurAirports
426,Immola Airport,61.24919891357422,28.90369987487793,,EFIM,airport,OurAirports
427,Kitee Airport,62.1661,30.073601,KTQ,EFIT,airport,OurAirports
428,Ivalo Airport,68.607299804688,27.405300140381,IVL,EFIV,airport,OurAirports
429,Joensuu Airport,62.662899017334,29.607500076294,JOE,EFJO,airport,OurAirports
430,Jyvaskyla Airport,62.399501800537,25.678300857544,JYV,EFJY,airport,OurAirports
431,Kauhava Airport,63.127102,23.051399,KAU,EFKA,airport,OurAirports
432,Kemi-Tornio Airport,65.778701782227,24.582099914551,KEM,EFKE,airport,OurAirports
433,Kajaani Airport,64.285499572754,27.692399978638,KAJ,EFKI,airport,OurAirports
434,Kauhajoki Airport,62.4625015259,22.3931007385,KHJ,EFKJ,airport,OurAirports
435,Kokkola-Pietarsaari Airport,63.721199035645,23.143100738525,KOK,EFKK,airport,OurAirports
436,Kemijarvi Airport,66.712898,27.156799,,EFKM,airport,OurAirports
437,Kuusamo Airport,65.987602233887,29.239400863647,KAO,EFKS,airport,OurAirports
438,Kittilä Airport,67.700996398926,24.846799850464,KTT,EFKT,airport,OurAirports
439,Kuopio Airport,63.007099151611,27.797800064087,KUO,EFKU,airport,OurAirports
440,Lahti Vesivehmaa Airport,61.144199,25.693501,QLF,EFLA,airport,OurAirports
441,Lappeenranta Airport,61.044601,28.144743,LPP,EFLP,airport,OurAirports
442,Mariehamn Airport,60.122200012207,19.898199081421,MHQ,EFMA,airport,OurAirports
443,Menkijarvi Airport,62.94670104980469,23.51889991760254,,EFME,airport,OurAirports
444,Mikkeli Airport,61.6866,27.201799,MIK,EFMI,airport,OurAirports
445,Nummela Airport,60.333900451699996,24.2964000702,,EFNU,airport,OurAirports
446,Oulu Airport,64.930099487305,25.354600906372,OUL,EFOU,airport,OurAirports
447,Piikajarvi Airport,61.245601654052734,22.19339942932129,,EFPI,airport,OurAirports
448,Pori Airport,61.461700439453,21.799999237061,POR,EFPO,airport,OurAirports
449,Pudasjärvi Airport,65.4021987915,26.946899414100002,,EFPU,airport,OurAirports
450,Pyhäsalmi Airport,63.7318992615,25.926300048799998,,EFPY,airport,OurAirports
451,Raahe Pattijoki Airport,64.6881027222,24.6958007812,,EFRH,airport,OurAirports
452,Rantasalmi Airport,62.0654983521,28.3565006256,,EFRN,airport,OurAirports
453,Rovaniemi Airport,66.564796447754,25.830400466919,RVN,EFRO,airport,OurAirports
454,Rayskala Airport,60.74470138549805,24.107799530029297,,EFRY,airport,OurAirports
455,Savonlinna Airport,61.943099975586,28.945100784302,SVL,EFSA,airport,OurAirports
456,Selanpaa Airport,61.062400817871094,26.798900604248047,,EFSE,airport,OurAirports
457,Sodankyla Airport,67.3949966431,26.6191005707,SOT,EFSO,airport,OurAirports
458,Tampere-Pirkkala Airport,61.414100646973,23.604400634766,TMP,EFTP,airport,OurAirports
459,Teisko Airport,61.7733,24.027,,EFTS,airport,OurAirports
460,Turku Airport,60.514099121094,22.262800216675,TKU,EFTU,airport,OurAirports
461,Utti Air Base,60.89640045166,26.938400268555,UTI,EFUT,airport,OurAirports
462,Vaasa Airport,63.050701141357,21.762199401855,VAA,EFVA,airport,OurAirports
463,Varkaus Airport,62.171100616455,27.868600845337,VRK,EFVR,airport,OurAirports
464,Ylivieska Airfield,64.0547222,24.7252778,YLI,EFYL,airport,OurAirports
465,Belfast International Airport,54.6575012207,-6.2158298492399995,BFS,EGAA,airport,OurAirports
466,St Angelo Airport,54.39889907836914,-7.651669979095459,ENK,EGAB,airport,OurAirports
467,George Best Belfast City Airport,54.618099212646484,-5.872499942779541,BHD,EGAC,airport,OurAirports
468,City of Derry Airport,55.04280090332031,-7.161109924316406,LDY,EGAE,airport,OurAirports
469,Birmingham International Airport,52.453899383499994,-1.74802994728,BHX,EGBB,airport,OurAirports
470,Coventry Airport,52.3697013855,-1.4797199964499999,CVT,EGBE,airport,OurAirports
471,Leicester Airport,52.6077995300293,-1.03193998336792,,EGBG,airport,OurAirports
472,Gloucestershire Airport,51.89419937133789,-2.167220115661621,GLO,EGBJ,airport,OurAirports
474,Wolverhampton Halfpenny Green Airport,52.51750183105469,-2.2594399452209473,,EGBO,airport,OurAirports
475,Cotswold Airport,51.668095,-2.05694,GBA,EGBP,airport,OurAirports
476,Turweston Airport,52.0407981873,-1.09555995464,,EGBT,airport,OurAirports
477,Wellesbourne Mountford Airport,52.19219970703125,-1.6144399642944336,,EGBW,airport,OurAirports
478,Manchester Airport,53.35369873046875,-2.2749500274658203,MAN,EGCC,airport,OurAirports
479,Manchester Woodford Airport,53.3381,-2.14889,,EGCD,airport,OurAirports
480,Royal Marines Base Chivenor Airport,51.08720016479492,-4.1503400802612305,,EGDC,airport,OurAirports
481,Newquay Cornwall Airport,50.44060134887695,-4.995409965515137,NQY,EGHQ,airport,OurAirports
482,RAF Lyneham,51.5051,-1.99343,LYE,EGDL,airport,OurAirports
483,MoD Boscombe Down Airport,51.152198791503906,-1.7474100589752197,,EGDM,airport,OurAirports
484,RNAS Culdrose,50.08610153198242,-5.255710124969482,,EGDR,airport,OurAirports
485,MoD St. Athan,51.4048,-3.43575,,EGDX,airport,OurAirports
486,RNAS Yeovilton,51.0093994140625,-2.638819932937622,YEO,EGDY,airport,OurAirports
487,Haverfordwest Airport,51.833099365234375,-4.9611101150512695,HAW,EGFE,airport,OurAirports
488,Cardiff International Airport,51.39670181274414,-3.343329906463623,CWL,EGFF,airport,OurAirports
489,Swansea Airport,51.60530090332031,-4.0678300857543945,SWS,EGFH,airport,OurAirports
490,Bristol Airport,51.382702,-2.71909,BRS,EGGD,airport,OurAirports
491,Liverpool John Lennon Airport,53.33359909057617,-2.849720001220703,LPL,EGGP,airport,OurAirports
492,London Luton Airport,51.874698638916016,-0.36833301186561584,LTN,EGGW,airport,OurAirports
493,Plymouth City Airport,50.422798,-4.10583,PLH,EGHD,airport,OurAirports
494,Bournemouth Airport,50.779998779296875,-1.8424999713897705,BOH,EGHH,airport,OurAirports
495,Southampton Airport,50.95029830932617,-1.3567999601364136,SOU,EGHI,airport,OurAirports
496,Lasham Airport,51.187198638916016,-1.0334999561309814,QLA,EGHL,airport,OurAirports
497,Alderney Airport,49.706104,-2.21472,ACI,EGJA,airport,OurAirports
498,Guernsey Airport,49.435001373291016,-2.6019699573516846,GCI,EGJB,airport,OurAirports
499,Jersey Airport,49.20790100097656,-2.195509910583496,JER,EGJJ,airport,OurAirports
500,Shoreham Airport,50.835602,-0.297222,ESH,EGKA,airport,OurAirports
501,London Biggin Hill Airport,51.33079910279999,0.0324999988079,BQH,EGKB,airport,OurAirports
502,London Gatwick Airport,51.148102,-0.190278,LGW,EGKK,airport,OurAirports
503,London City Airport,51.505299,0.055278,LCY,EGLC,airport,OurAirports
504,Farnborough Airport,51.2757987976,-0.776332974434,FAB,EGLF,airport,OurAirports
505,Chalgrove Airport,51.67610168457031,-1.0808299779891968,,EGLJ,airport,OurAirports
506,Blackbushe Airport,51.32389831542969,-0.8475000262260437,BBS,EGLK,airport,OurAirports
507,London Heathrow Airport,51.4706,-0.461941,LHR,EGLL,airport,OurAirports
508,Southend Airport,51.5713996887207,0.6955559849739075,SEN,EGMC,airport,OurAirports
509,Lydd Airport,50.95610046386719,0.9391670227050781,LYX,EGMD,airport,OurAirports
510,Kent International Airport,51.342201,1.34611,MSE,EGMH,airport,OurAirports
511,Brough Airport,53.7197,-0.566333,,EGNB,airport,OurAirports
512,Carlisle Airport,54.9375,-2.8091700077056885,CAX,EGNC,airport,OurAirports
513,Retford Gamston Airport,53.280601501464844,-0.9513890147209167,,EGNE,airport,OurAirports
514,Blackpool International Airport,53.77170181274414,-3.0286099910736084,BLK,EGNH,airport,OurAirports
515,Humberside Airport,53.57440185546875,-0.350832998752594,HUY,EGNJ,airport,OurAirports
516,Barrow Walney Island Airport,54.1286111,-3.2675,BWF,EGNL,airport,OurAirports
517,Leeds Bradford Airport,53.86589813232422,-1.6605700254440308,LBA,EGNM,airport,OurAirports
518,Warton Airport,53.745098,-2.88306,WRT,EGNO,airport,OurAirports
519,Hawarden Airport,53.1781005859375,-2.9777801036834717,CEG,EGNR,airport,OurAirports
520,Isle of Man Airport,54.08330154418945,-4.623889923095703,IOM,EGNS,airport,OurAirports
521,Newcastle Airport,55.037498474121094,-1.6916699409484863,NCL,EGNT,airport,OurAirports
522,Durham Tees Valley Airport,54.50920104980469,-1.4294099807739258,MME,EGNV,airport,OurAirports
523,East Midlands Airport,52.8311004639,-1.32806003094,EMA,EGNX,airport,OurAirports
524,Llanbedr Airport,52.811698913574,-4.1235799789429,,EGOD,airport,OurAirports
525,RAF Ternhill,52.87120056152344,-2.533560037612915,,EGOE,airport,OurAirports
526,RAF Shawbury,52.79819869995117,-2.6680400371551514,,EGOS,airport,OurAirports
528,RAF Woodvale,53.581600189199996,-3.05552005768,,EGOW,airport,OurAirports
